table_name,column_name,data_type,description
afru,PERNR,STRING,
afru,ISDD,STRING,
afru,ISDZ,STRING,
afru,IERD,STRING,
afru,IERZ,STRING,
afru,ISBD,STRING,
afru,ISBZ,STRING,
afru,IEBD,STRING,
afru,IEBZ,STRING,
afru,ISAD,STRING,
afru,ISAZ,STRING,
afru,IEDD,STRING,
afru,IEDZ,STRING,
afru,PEDD,STRING,
afru,PEDZ,STRING,
afru,WABLNR,STRING,
afru,WEBLNR,STRING,
afru,AUERU,STRING,
afru,AUSOR,STRING,
afru,STNDR,STRING,
afru,MANUR,STRING,
afru,MEILR,STRING,
afru,AUFPL,STRING,
afru,APLZL,STRING,
afru,AUFNR,STRING,
afru,APLFL,STRING,
afru,VORNR,STRING,
afru,SUMNR,STRING,
afru,OFM01,STRING,
afru,OFE01,STRING,
afru,LEK01,STRING,
afru,OFM02,STRING,
afru,OFE02,STRING,
afru,LEK02,STRING,
afru,OFM03,STRING,
afru,OFE03,STRING,
afru,LEK03,STRING,
afru,OFM04,STRING,
afru,OFE04,STRING,
afru,LEK04,STRING,
afru,OFM05,STRING,
afru,OFE05,STRING,
afru,LEK05,STRING,
afru,OFM06,STRING,
afru,OFE06,STRING,
afru,LEK06,STRING,
afru,OFMNW,STRING,
afru,OFMNE,STRING,
afru,LEKNW,STRING,
afru,ODAUR,STRING,
afru,ODAUE,STRING,
afru,STOKZ,STRING,
afru,STZHL,STRING,
afru,SMENG,STRING,
afru,RUECK_MST,STRING,
afru,RMZHL_MST,STRING,
afru,PDSNR,STRING,
afru,KAPID,STRING,
afru,SPLIT,STRING,
afru,ZAUSW,STRING,
afru,ORIND,STRING,
afru,ORIGF,STRING,
afru,CANUM,STRING,
afru,BELNR_IST,STRING,
afru,BELNR_UMB,STRING,
afru,RMNGA,STRING,
afru,CATSBELNR,STRING,
afru,SATZA,STRING,
afru,ERZET,STRING,
afru,CATSPRICE,STRING,
afru,CATSTCURR,STRING,
afru,CATSPEINH,STRING,
afru,BEMOT,STRING,
afru,IPRZ1,STRING,
afru,IPRE1,STRING,
afru,IPRK1,STRING,
afru,EXNAM,STRING,
afru,EXERD,STRING,
afru,EXERZ,STRING,
afru,PRZ01,STRING,
afru,OPRZ1,STRING,
afru,OPRE1,STRING,
afru,SKOKRS,STRING,
afru,SKOSTL,STRING,
afru,NODAT,STRING,
afru,ISMNU,STRING,
afru,OFMNU,STRING,
afru,PACKNO,STRING,
afru,EXTID,STRING,
afru,SCHGRUP,STRING,
afru,KAPTPROG,STRING,
afru,EEW_AFRU_PS_DUMMY,STRING,
afru,OBMAT,STRING,
afru,OBCHA,STRING,
afru,LICHA,STRING,
afru,MYEAR,STRING,
afru,ME_SFCID,STRING,
afru,ME_2ND_CONF_QTY,STRING,
afru,NO_GOODSMOVEMENT_VIA_API,STRING,
afru,ROLE_ID,STRING,
afru,UCMAT,STRING,
afru,UCCHA,STRING,
afru,WTY_IND,STRING,
afru,ODQ_CHANGEMODE,STRING,
afru,ODQ_ENTITYCNTR,STRING,
afru,current_ts,STRING,
afru,yearCurrentTs,STRING,
afru,monthCurrentTs,STRING,
afru,dayCurrentTs,STRING,
afru,dataImportacao,TIMESTAMP,
afvc,DI_SEQUENCE_NUMBER,LONG,
afvc,DI_OPERATION_TYPE,STRING,
afvc,MANDT,STRING,Cliente SAP (mandante)
afvc,AUFPL,STRING,
afvc,APLZL,STRING,
afvc,PLNFL,STRING,
afvc,PLNKN,STRING,
afvc,PLNAL,STRING,
afvc,PLNTY,STRING,
afvc,VINTV,STRING,
afvc,PLNNR,STRING,
afvc,ZAEHL,STRING,
afvc,VORNR,STRING,
afvc,STEUS,STRING,
afvc,ARBID,STRING,
afvc,PDEST,STRING,
afvc,WERKS,STRING,Centro/planta responsável
afvc,KTSCH,STRING,
afvc,LTXA1,STRING,
afvc,LTXA2,STRING,
afvc,TXTSP,STRING,
afvc,VPLTY,STRING,
afvc,VPLNR,STRING,
afvc,VPLAL,STRING,
afvc,VPLFL,STRING,
afvc,VGWTS,STRING,
afvc,LAR01,STRING,
afvc,LAR02,STRING,
afvc,LAR03,STRING,
afvc,LAR04,STRING,
afvc,LAR05,STRING,
afvc,LAR06,STRING,
afvc,ZERMA,STRING,
afvc,ZGDAT,STRING,
afvc,ZCODE,STRING,
afvc,ZULNR,STRING,
afvc,LOANZ,STRING,
afvc,LOART,STRING,
afvc,RSANZ,STRING,
afvc,QUALF,STRING,
afvc,ANZMA,STRING,
afvc,RFGRP,STRING,
afvc,RFSCH,STRING,
afvc,RASCH,STRING,
afvc,AUFAK,STRING,
afvc,LOGRP,STRING,
afvc,UEMUS,STRING,
afvc,UEKAN,STRING,
afvc,FLIES,STRING,
afvc,SPMUS,STRING,
afvc,SPLIM,STRING,
afvc,ABLIPKZ,STRING,
afvc,RSTRA,STRING,
afvc,SUMNR,STRING,
afvc,SORTL,STRING,
afvc,LIFNR,STRING,
afvc,PREIS,STRING,
afvc,PEINH,STRING,
afvc,SAKTO,STRING,
afvc,WAERS,STRING,Moeda
afvc,INFNR,STRING,
afvc,ESOKZ,STRING,
afvc,EKORG,STRING,
afvc,EKGRP,STRING,
afvc,KZLGF,STRING,
afvc,KZWRTF,STRING,
afvc,MATKL,STRING,
afvc,DDEHN,STRING,
afvc,ANZZL,STRING,
afvc,PRZNT,STRING,
afvc,MLSTN,STRING,
afvc,PPRIO,STRING,
afvc,BUKRS,STRING,Código da empresa
afvc,ANFKO,STRING,
afvc,ANFKOKRS,STRING,
afvc,INDET,STRING,
afvc,LARNT,STRING,
afvc,PRKST,STRING,
afvc,APLFL,STRING,
afvc,RUECK,STRING,
afvc,RMZHL,STRING,
afvc,PROJN,STRING,
afvc,OBJNR,STRING,
afvc,SPANZ,STRING,
afvc,BEDID,STRING,
afvc,BEDZL,STRING,
afvc,BANFN,STRING,
afvc,BNFPO,STRING,
afvc,LEK01,STRING,
afvc,LEK02,STRING,
afvc,LEK03,STRING,
afvc,LEK04,STRING,
afvc,LEK05,STRING,
afvc,LEK06,STRING,
afvc,SELKZ,STRING,
afvc,KALID,STRING,
afvc,FRSP,STRING,
afvc,STDKN,STRING,
afvc,ANLZU,STRING,
afvc,ISTRU,STRING,
afvc,ISTTY,STRING,
afvc,ISTNR,STRING,
afvc,ISTKN,STRING,
afvc,ISTPO,STRING,
afvc,IUPOZ,STRING,
afvc,EBORT,STRING,
afvc,VERTL,STRING,
afvc,LEKNW,STRING,
afvc,NPRIO,STRING,
afvc,PVZKN,STRING,
afvc,PHFLG,STRING,
afvc,PHSEQ,STRING,
afvc,KNOBJ,STRING,
afvc,ERFSICHT,STRING,
afvc,QPPKTABS,STRING,
afvc,OTYPE,STRING,
afvc,OBJEKTID,STRING,
afvc,QLKAPAR,STRING,
afvc,RSTUF,STRING,
afvc,NPTXTKY,STRING,
afvc,SUBSYS,STRING,
afvc,PSPNR,STRING,
afvc,PACKNO,STRING,
afvc,TXJCD,STRING,
afvc,SCOPE,STRING,
afvc,GSBER,STRING,
afvc,PRCTR,STRING,
afvc,NO_DISP,STRING,
afvc,QKZPRZEIT,STRING,
afvc,QKZZTMG1,STRING,
afvc,QKZPRMENG,STRING,
afvc,QKZPRFREI,STRING,
afvc,KZFEAT,STRING,
afvc,QKZTLSBEST,STRING,
afvc,AENNR,STRING,
afvc,CUOBJ_ARB,STRING,
afvc,EVGEW,STRING,
afvc,ARBII,STRING,
afvc,WERKI,STRING,
afvc,CY_SEQNRV,STRING,
afvc,KAPT_PUFFR,STRING,
afvc,EBELN,STRING,
afvc,EBELP,STRING,
afvc,WEMPF,STRING,
afvc,ABLAD,STRING,
afvc,CLASF,STRING,
afvc,FRUNV,STRING,
afvc,ZSCHL,STRING,
afvc,KALSM,STRING,
afvc,SCHED_END,STRING,
afvc,NETZKONT,STRING,
afvc,OWAER,STRING,
afvc,AFNAM,STRING,
afvc,BEDNR,STRING,
afvc,KZFIX,STRING,
afvc,PERNR,STRING,
afvc,FRDLB,STRING,
afvc,QPART,STRING,
afvc,LOEKZ,STRING,
afvc,WKURS,STRING,
afvc,PROD_ACT,STRING,
afvc,FPLNR,STRING,
afvc,OBJTYPE,STRING,
afvc,CH_PROC,STRING,
afvc,KLVAR,STRING,
afvc,KALNR,STRING,
afvc,FORDN,STRING,
afvc,FORDP,STRING,
afvc,MAT_PRKST,STRING,
afvc,PRZ01,STRING,
afvc,RFPNT,STRING,
afvc,FUNC_AREA,STRING,
afvc,TECHS,STRING,
afvc,ADPSP,STRING,
afvc,RFIPPNT,STRING,
afvc,MES_OPERID,STRING,
afvc,MES_STEPID,STRING,
afvc,OAN_INST_ID_SETUP,STRING,
afvc,OAN_INST_ID_PRODUCE,STRING,
afvc,OAN_INST_ID_TEARDOWN,STRING,
afvc,TL_VERSN,STRING,
afvc,VERSN_TRACK_GUID,STRING,
afvc,MAINTORDOPPROCESSPHASECODE,STRING,
afvc,MAINTORDOPPROCESSSUBPHASECODE,STRING,
afvc,CL_TYPE,STRING,
afvc,DUMMY_AFVC_INCL_EEW_PS,STRING,
afvc,AFVC_STATUS,STRING,
afvc,ADRNR,STRING,
afvc,ADRN2,STRING,
afvc,KUNN2,STRING,
afvc,FLDLOGSDELIVISHELDONSHORE,STRING,
afvc,MILL_OC_AUFNR_MO,STRING,
afvc,PS_ADRNR,STRING,
afvc,PS_ADRN2,STRING,
afvc,PS_KUNNR,STRING,
afvc,PS_EMLIF,STRING,
afvc,WTY_IND,STRING,
afvc,TPLNR,STRING,Local de instalação funcional
afvc,EQUNR,STRING,Número de equipamento
afvc,MAINTOPEXECUTIONPHASECODE,STRING,
afvc,CPD_UPDAT,STRING,
afvc,ODQ_CHANGEMODE,STRING,
afvc,ODQ_ENTITYCNTR,STRING,
afvc,current_ts,STRING,
afvc,yearCurrentTs,STRING,
afvc,monthCurrentTs,STRING,
afvc,dayCurrentTs,STRING,
afvc,dataImportacao,TIMESTAMP,
afvu,DI_SEQUENCE_NUMBER,LONG,
afvu,DI_OPERATION_TYPE,STRING,
afvu,MANDT,STRING,Cliente SAP (mandante)
afvu,AUFPL,STRING,
afvu,APLZL,STRING,
afvu,SLWID,STRING,
afvu,USR00,STRING,
afvu,USR01,STRING,
afvu,USR02,STRING,
afvu,USR03,STRING,
afvu,USR04,STRING,
afvu,USE04,STRING,
afvu,USR05,STRING,
afvu,USE05,STRING,
afvu,USR06,STRING,
afvu,USE06,STRING,
afvu,USR07,STRING,
afvu,USE07,STRING,
afvu,USR08,STRING,
afvu,USR09,STRING,
afvu,USR10,STRING,
afvu,USR11,STRING,
afvu,VNAME,STRING,
afvu,RECID,STRING,
afvu,ETYPE,STRING,
afvu,JV_OTYPE,STRING,
afvu,JV_JIBCL,STRING,
afvu,JV_JIBSA,STRING,
afvu,JV_OCO,STRING,
afvu,ZZANLN1,STRING,
afvu,ZZANLN2,STRING,
afvu,ZZGDLGRP,STRING,
afvu,ZZTIPINS,STRING,
afvu,ZZLOCINS,STRING,
afvu,ZZCENMOD,STRING,
afvu,ZZARRFIS,STRING,
afvu,DUMMY_AFVU_INCL_EEW_PS,STRING,
afvu,SPARAMETER1,STRING,
afvu,SPARAMETER2,STRING,
afvu,SPARAMETER3,STRING,
afvu,ILART_OP,STRING,
afvu,FERC_IND,STRING,
afvu,ODQ_CHANGEMODE,STRING,
afvu,ODQ_ENTITYCNTR,STRING,
afvu,current_ts,STRING,
afvu,yearCurrentTs,STRING,
afvu,monthCurrentTs,STRING,
afvu,dayCurrentTs,STRING,
afvu,dataImportacao,TIMESTAMP,
afvv,DI_SEQUENCE_NUMBER,LONG,
afvv,DI_OPERATION_TYPE,STRING,
afvv,MANDT,STRING,Cliente SAP (mandante)
afvv,AUFPL,STRING,
afvv,APLZL,STRING,
afvv,MEINH,STRING,
afvv,UMREN,STRING,
afvv,UMREZ,STRING,
afvv,BMSCH,STRING,
afvv,ZMERH,STRING,
afvv,ZEIER,STRING,
afvv,VGE01,STRING,
afvv,VGW01,STRING,
afvv,VGE02,STRING,
afvv,VGW02,STRING,
afvv,VGE03,STRING,
afvv,VGW03,STRING,
afvv,VGE04,STRING,
afvv,VGW04,STRING,
afvv,VGE05,STRING,
afvv,VGW05,STRING,
afvv,VGE06,STRING,
afvv,VGW06,STRING,
afvv,ZEIMU,STRING,
afvv,ZMINU,STRING,
afvv,MINWE,STRING,
afvv,ZEIMB,STRING,
afvv,ZMINB,STRING,
afvv,ZEILM,STRING,
afvv,ZLMAX,STRING,
afvv,ZEILP,STRING,
afvv,ZLPRO,STRING,
afvv,ZEIWN,STRING,
afvv,ZWNOR,STRING,
afvv,ZEIWM,STRING,
afvv,ZWMIN,STRING,
afvv,ZEITN,STRING,
afvv,ZTNOR,STRING,
afvv,ZEITM,STRING,
afvv,ZTMIN,STRING,
afvv,PLIFZ,STRING,
afvv,DAUNO,STRING,
afvv,DAUNE,STRING,
afvv,DAUMI,STRING,
afvv,DAUME,STRING,
afvv,EINSA,STRING,
afvv,EINSE,STRING,
afvv,ARBEI,STRING,
afvv,ARBEH,STRING,
afvv,MGVRG,STRING,
afvv,ASVRG,STRING,
afvv,LMNGA,STRING,
afvv,XMNGA,STRING,
afvv,GMNGA,STRING,
afvv,ISM01,STRING,
afvv,ISM02,STRING,
afvv,ISM03,STRING,
afvv,ISM04,STRING,
afvv,ISM05,STRING,
afvv,ISM06,STRING,
afvv,ISMNW,STRING,
afvv,FSAVD,STRING,
afvv,FSAVZ,STRING,
afvv,FSSBD,STRING,
afvv,FSSBZ,STRING,
afvv,FSSAD,STRING,
afvv,FSSAZ,STRING,
afvv,FSEDD,STRING,
afvv,FSEDZ,STRING,
afvv,FSSLD,STRING,
afvv,FSSLZ,STRING,
afvv,FSELD,STRING,
afvv,FSELZ,STRING,
afvv,SSAVD,STRING,
afvv,SSAVZ,STRING,
afvv,SSSBD,STRING,
afvv,SSSBZ,STRING,
afvv,SSSAD,STRING,
afvv,SSSAZ,STRING,
afvv,SSEDD,STRING,
afvv,SSEDZ,STRING,
afvv,SSSLD,STRING,
afvv,SSSLZ,STRING,
afvv,SSELD,STRING,
afvv,SSELZ,STRING,
afvv,ISAVD,STRING,
afvv,IEAVD,STRING,
afvv,ISDD,STRING,
afvv,ISDZ,STRING,
afvv,IERD,STRING,
afvv,IERZ,STRING,
afvv,ISBD,STRING,
afvv,ISBZ,STRING,
afvv,IEBD,STRING,
afvv,IEBZ,STRING,
afvv,ISAD,STRING,
afvv,ISAZ,STRING,
afvv,IEDD,STRING,
afvv,IEDZ,STRING,
afvv,PEDD,STRING,
afvv,PEDZ,STRING,
afvv,PUFFR,STRING,
afvv,PUFGS,STRING,
afvv,NTANF,STRING,
afvv,NTANZ,STRING,
afvv,NTEND,STRING,
afvv,NTENZ,STRING,
afvv,EWSTD,STRING,
afvv,EWSTZ,STRING,
afvv,EWEND,STRING,
afvv,EWENZ,STRING,
afvv,EWDAN,STRING,
afvv,EWDNE,STRING,
afvv,EWDAM,STRING,
afvv,EWDME,STRING,
afvv,EWSTE,STRING,
afvv,EWSTA,STRING,
afvv,WARTZ,STRING,
afvv,WRTZE,STRING,
afvv,RUEST,STRING,
afvv,RSTZE,STRING,
afvv,BEARZ,STRING,
afvv,BEAZE,STRING,
afvv,ABRUE,STRING,
afvv,ARUZE,STRING,
afvv,LIEGZ,STRING,
afvv,LIGZE,STRING,
afvv,TRANZ,STRING,
afvv,TRAZE,STRING,
afvv,ISERH,STRING,
afvv,OFM01,STRING,
afvv,OFM02,STRING,
afvv,OFM03,STRING,
afvv,OFM04,STRING,
afvv,OFM05,STRING,
afvv,OFM06,STRING,
afvv,OFMNW,STRING,
afvv,BZOFFB,STRING,
afvv,EHOFFB,STRING,
afvv,OFFSTB,STRING,
afvv,OFFSTE,STRING,
afvv,BZOFFE,STRING,
afvv,EHOFFE,STRING,
afvv,FPAVD,STRING,
afvv,FPAVZ,STRING,
afvv,FPEDD,STRING,
afvv,FPEDZ,STRING,
afvv,SPAVD,STRING,
afvv,SPAVZ,STRING,
afvv,SPEDD,STRING,
afvv,SPEDZ,STRING,
afvv,BEAZP,STRING,
afvv,PUFGP,STRING,
afvv,PUFFP,STRING,
afvv,BEARP,STRING,
afvv,EPANF,STRING,
afvv,EPANZ,STRING,
afvv,EPEND,STRING,
afvv,EPENZ,STRING,
afvv,PDAU,STRING,
afvv,PDAE,STRING,
afvv,KNOTE,STRING,
afvv,VSTZW,STRING,
afvv,VSTGA,STRING,
afvv,QRASTZEHT,STRING,
afvv,QRASTZFAK,STRING,
afvv,QRASTMENG,STRING,
afvv,QRASTEREH,STRING,
afvv,AUFKT,STRING,
afvv,RMNGA,STRING,
afvv,ILE01,STRING,
afvv,ILE02,STRING,
afvv,ILE03,STRING,
afvv,ILE04,STRING,
afvv,ILE05,STRING,
afvv,ILE06,STRING,
afvv,RWFAK,STRING,
afvv,IPRZ1,STRING,
afvv,IPRE1,STRING,
afvv,IPRK1,STRING,
afvv,TAKT,STRING,
afvv,OPRZ1,STRING,
afvv,OPRE1,STRING,
afvv,PSPM_INDICATOR,STRING,
afvv,ODQ_CHANGEMODE,STRING,
afvv,ODQ_ENTITYCNTR,STRING,
afvv,current_ts,STRING,
afvv,yearCurrentTs,STRING,
afvv,monthCurrentTs,STRING,
afvv,dayCurrentTs,STRING,
afvv,dataImportacao,TIMESTAMP,
anek,DI_SEQUENCE_NUMBER,LONG,
anek,DI_OPERATION_TYPE,STRING,
anek,MANDT,STRING,Cliente SAP (mandante)
anek,BUKRS,STRING,Código da empresa
anek,ANLN1,STRING,
anek,ANLN2,STRING,
anek,GJAHR,STRING,
anek,LNRAN,STRING,
anek,BLDAT,STRING,
anek,BUDAT,STRING,
anek,MONAT,STRING,
anek,CPUDT,STRING,
anek,CPUTM,STRING,
anek,AEDAT,STRING,Data da última alteração
anek,UPDDT,STRING,
anek,USNAM,STRING,
anek,TCODE,STRING,
anek,BVORG,STRING,
anek,XBLNR,STRING,
anek,STBLG,STRING,
anek,STJAH,STRING,
anek,SGTXT,STRING,
anek,MENGE,STRING,
anek,MEINS,STRING,
anek,ANLU1,STRING,
anek,ANLU2,STRING,
anek,ANUPD,STRING,
anek,GLVOR,STRING,
anek,VBUND,STRING,
anek,PARGB,STRING,
anek,BUREG,STRING,
anek,AUGLZ,STRING,
anek,ABRBUP,STRING,
anek,OBART,STRING,
anek,OBJID,STRING,
anek,ZUONR,STRING,
anek,MWSKZ,STRING,
anek,EBELN,STRING,
anek,EBELP,STRING,
anek,MATNR,STRING,
anek,AUGLN,STRING,
anek,BELNR,STRING,
anek,BUZEI,STRING,
anek,BZDAT,STRING,
anek,XANTEI,STRING,
anek,AWTYP,STRING,
anek,AWORG,STRING,
anek,AWSYS,STRING,
anek,PBUKR,STRING,
anek,VORGN,STRING,
anek,LDGRP,STRING,
anek,DOCUMENT_UUID,STRING,
anek,TRANSACTION_UUID,STRING,
anek,ODQ_CHANGEMODE,STRING,
anek,ODQ_ENTITYCNTR,STRING,
anek,current_ts,STRING,
anek,yearCurrentTs,STRING,
anek,monthCurrentTs,STRING,
anek,dayCurrentTs,STRING,
anek,dataImportacao,TIMESTAMP,
anep,DI_SEQUENCE_NUMBER,LONG,
anep,DI_OPERATION_TYPE,STRING,
anep,MANDT,STRING,Cliente SAP (mandante)
anep,BUKRS,STRING,Código da empresa
anep,ANLN1,STRING,
anep,ANLN2,STRING,
anep,GJAHR,STRING,
anep,LNRAN,STRING,
anep,AFABE,STRING,
anep,ZUJHR,STRING,
anep,ZUCOD,STRING,
anep,PERAF,STRING,
anep,BELNR,STRING,
anep,BUZEI,STRING,
anep,BZDAT,STRING,
anep,BWASL,STRING,
anep,XAFAR,STRING,
anep,ANBTR,STRING,
anep,NAFAB,STRING,
anep,SAFAB,STRING,
anep,ZINSB,STRING,
anep,XANTW,STRING,
anep,XAWBT,STRING,
anep,LNSAN,STRING,
anep,ANUPD,STRING,
anep,AUGLN,STRING,
anep,ODQ_CHANGEMODE,STRING,
anep,ODQ_ENTITYCNTR,STRING,
anep,current_ts,STRING,
anep,yearCurrentTs,STRING,
anep,monthCurrentTs,STRING,
anep,dayCurrentTs,STRING,
anep,dataImportacao,TIMESTAMP,
anka,DI_SEQUENCE_NUMBER,LONG,
anka,DI_OPERATION_TYPE,STRING,
anka,MANDT,STRING,Cliente SAP (mandante)
anka,ANLKL,STRING,
anka,ERNAM,STRING,Usuário que criou o registro
anka,ERDAT,STRING,Data de criação do registro
anka,AENAM,STRING,Usuário que alterou o registro
anka,AEDAT,STRING,Data da última alteração
anka,XLOEV,STRING,
anka,XSPEA,STRING,
anka,XOPVW,STRING,
anka,NUMKR,STRING,
anka,KTOGR,STRING,
anka,ANKAR,STRING,
anka,FELEI,STRING,
anka,BEGRU,STRING,
anka,ZUAWA,STRING,
anka,GSBER,STRING,
anka,WERKS,STRING,Centro/planta responsável
anka,KOSTL,STRING,Centro de custo
anka,LSTAR,STRING,
anka,ANEQK,STRING,
anka,ANEQS,STRING,
anka,MACKZ,STRING,
anka,LAND1,STRING,
anka,LIFNR,STRING,
anka,LIEFE,STRING,
anka,ANLUE,STRING,
anka,EIGKZ,STRING,
anka,VMGLI,STRING,
anka,XVRMW,STRING,
anka,INVSL,STRING,
anka,ORD41,STRING,
anka,ORD42,STRING,
anka,ORD43,STRING,
anka,ORD44,STRING,
anka,IZWEK,STRING,
anka,HERST,STRING,
anka,MEINS,STRING,
anka,FEINS,STRING,
anka,INKEN,STRING,
anka,FIAMT,STRING,
anka,STADT,STRING,
anka,ANLTP,STRING,
anka,XUNTV,STRING,
anka,XAKTIV,STRING,
anka,LEAFI,STRING,
anka,LEJAR,STRING,
anka,LEPER,STRING,
anka,LRYTH,STRING,
anka,LMZIN,STRING,
anka,LEANZ,STRING,
anka,LETXT,STRING,
anka,AIMMO,STRING,
anka,GDLGRP,STRING,
anka,XERWRT,STRING,
anka,XANLGR,STRING,
anka,XINVM,STRING,
anka,LEART,STRING,
anka,ABGSL,STRING,
anka,ODQ_CHANGEMODE,STRING,
anka,ODQ_ENTITYCNTR,STRING,
anka,current_ts,STRING,
anka,yearCurrentTs,STRING,
anka,monthCurrentTs,STRING,
anka,dayCurrentTs,STRING,
anka,dataImportacao,TIMESTAMP,
anla,DI_SEQUENCE_NUMBER,LONG,
anla,DI_OPERATION_TYPE,STRING,
anla,MANDT,STRING,Cliente SAP (mandante)
anla,BUKRS,STRING,Código da empresa
anla,ANLN1,STRING,
anla,ANLN2,STRING,
anla,ANLKL,STRING,
anla,GEGST,STRING,
anla,ANLAR,STRING,
anla,ERNAM,STRING,Usuário que criou o registro
anla,ERDAT,STRING,Data de criação do registro
anla,AENAM,STRING,Usuário que alterou o registro
anla,AEDAT,STRING,Data da última alteração
anla,XLOEV,STRING,
anla,XSPEB,STRING,
anla,FELEI,STRING,
anla,KTOGR,STRING,
anla,XOPVW,STRING,
anla,ANLTP,STRING,
anla,ZUJHR,STRING,
anla,ZUPER,STRING,
anla,ZUGDT,STRING,
anla,AKTIV,STRING,
anla,ABGDT,STRING,
anla,DEAKT,STRING,
anla,GPLAB,STRING,
anla,BSTDT,STRING,
anla,ORD41,STRING,
anla,ORD42,STRING,
anla,ORD43,STRING,
anla,ORD44,STRING,
anla,ANLUE,STRING,
anla,ZUAWA,STRING,
anla,ANEQK,STRING,
anla,ANEQS,STRING,
anla,LIFNR,STRING,
anla,LAND1,STRING,
anla,LIEFE,STRING,
anla,HERST,STRING,
anla,EIGKZ,STRING,
anla,AIBN1,STRING,
anla,AIBN2,STRING,
anla,AIBDT,STRING,
anla,URJHR,STRING,
anla,URWRT,STRING,
anla,ANTEI,STRING,
anla,PROJN,STRING,
anla,EAUFN,STRING,
anla,MEINS,STRING,
anla,MENGE,STRING,
anla,TYPBZ,STRING,
anla,IZWEK,STRING,
anla,INKEN,STRING,
anla,IVDAT,STRING,
anla,INVZU,STRING,
anla,VMGLI,STRING,
anla,XVRMW,STRING,
anla,WRTMA,STRING,
anla,EHWRT,STRING,
anla,AUFLA,STRING,
anla,EHWZU,STRING,
anla,EHWNR,STRING,
anla,GRUVO,STRING,
anla,GREIN,STRING,
anla,GRBND,STRING,
anla,GRBLT,STRING,
anla,GRLFD,STRING,
anla,FLURK,STRING,
anla,FLURN,STRING,
anla,FIAMT,STRING,
anla,STADT,STRING,
anla,GRUND,STRING,
anla,FEINS,STRING,
anla,GRUFL,STRING,
anla,INVNR,STRING,
anla,VBUND,STRING,
anla,SPRAS,STRING,Código do idioma
anla,TXT50,STRING,
anla,TXA50,STRING,
anla,XLTXID,STRING,
anla,XVERID,STRING,
anla,XTCHID,STRING,
anla,XKALID,STRING,
anla,XHERID,STRING,
anla,XLEAID,STRING,
anla,LEAFI,STRING,
anla,LVDAT,STRING,
anla,LKDAT,STRING,
anla,LEABG,STRING,
anla,LEJAR,STRING,
anla,LEPER,STRING,
anla,LRYTH,STRING,
anla,LEGEB,STRING,
anla,LBASW,STRING,
anla,LKAUF,STRING,
anla,LMZIN,STRING,
anla,LZINS,STRING,
anla,LTZBW,STRING,
anla,LKUZA,STRING,
anla,LKUZI,STRING,
anla,LLAVB,STRING,
anla,LEANZ,STRING,
anla,LVTNR,STRING,
anla,LETXT,STRING,
anla,XAKTIV,STRING,
anla,ANUPD,STRING,
anla,LBLNR,STRING,
anla,XV0DT,STRING,
anla,XV0NM,STRING,
anla,XV1DT,STRING,
anla,XV1NM,STRING,
anla,XV2DT,STRING,
anla,XV2NM,STRING,
anla,XV3DT,STRING,
anla,XV3NM,STRING,
anla,XV4DT,STRING,
anla,XV4NM,STRING,
anla,XV5DT,STRING,
anla,XV5NM,STRING,
anla,XV6DT,STRING,
anla,XV6NM,STRING,
anla,AIMMO,STRING,
anla,OBJNR,STRING,
anla,LEART,STRING,
anla,LVORS,STRING,
anla,GDLGRP,STRING,
anla,POSNR,STRING,
anla,XERWRT,STRING,
anla,XAFABCH,STRING,
anla,XANLGR,STRING,
anla,MCOA1,STRING,
anla,XINVM,STRING,
anla,SERNR,STRING,
anla,UMWKZ,STRING,
anla,LRVDAT,STRING,
anla,ACT_CHANGE_PM,STRING,
anla,HAS_TDDP,STRING,
anla,LAST_REORG_DATE,STRING,
anla,LDT_DATE,STRING,
anla,LDT_SEQNO,STRING,
anla,SDM_STATUS,STRING,
anla,DUMMY_FAA_ASSET_INCL_EEW_PS,STRING,
anla,INTERNAL_CODE,STRING,
anla,APPROVAL_NUMBER,STRING,
anla,APPROVAL_VERSION,STRING,
anla,BOGUS_ANLN1,STRING,
anla,ASSET_VERSION,STRING,
anla,ODQ_CHANGEMODE,STRING,
anla,ODQ_ENTITYCNTR,STRING,
anla,current_ts,STRING,
anla,yearCurrentTs,STRING,
anla,monthCurrentTs,STRING,
anla,dayCurrentTs,STRING,
anla,dataImportacao,TIMESTAMP,
anlb,DI_SEQUENCE_NUMBER,LONG,
anlb,DI_OPERATION_TYPE,STRING,
anlb,MANDT,STRING,Cliente SAP (mandante)
anlb,BUKRS,STRING,Código da empresa
anlb,ANLN1,STRING,
anlb,ANLN2,STRING,
anlb,AFABE,STRING,
anlb,BDATU,STRING,
anlb,ADATU,STRING,
anlb,ERNAM,STRING,Usuário que criou o registro
anlb,ERDAT,STRING,Data de criação do registro
anlb,AENAM,STRING,Usuário que alterou o registro
anlb,AEDAT,STRING,Data da última alteração
anlb,XLOEV,STRING,
anlb,XSPEB,STRING,
anlb,FELEI,STRING,
anlb,XNEGA,STRING,
anlb,XGWGK,STRING,
anlb,XUNTA,STRING,
anlb,AFABG,STRING,
anlb,ZINBG,STRING,
anlb,SAFBG,STRING,
anlb,INVSL,STRING,
anlb,AFASL,STRING,
anlb,NDJAR,STRING,
anlb,NDPER,STRING,
anlb,NAPRZ,STRING,
anlb,SAPRZ,STRING,
anlb,WBIND,STRING,
